[INFO   | api_client           | L41] 2025-05-25T08:07:18+0530: fetch_api_data(date=09-01-2024, range_param=1) | api_client.py
[INFO   | influx_writer           | L101] 2025-05-25T08:10:33+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 12000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:11:03+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:11:03+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 15000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:11:33+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:11:33+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 18000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:12:03+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:12:03+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 21000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:12:33+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:12:33+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 24000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:13:03+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:13:03+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 27000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:13:33+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:13:33+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 30000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:14:03+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:14:03+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 33000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:14:33+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:14:33+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 36000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:15:03+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:15:03+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 39000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:15:33+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:15:33+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 42000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:16:03+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:16:03+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 45000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:16:33+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:16:33+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 48000. | influx_writer.py
[INFO   | influx_writer           | L99] 2025-05-25T08:17:03+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L101] 2025-05-25T08:17:03+0530: Wrote batch of 3000 lines to InfluxDB. Total written: 51000. | influx_writer.py
[INFO   | influx_writer           | L115] 2025-05-25T08:17:33+0530: Successfully connected to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L121] 2025-05-25T08:18:03+0530: Wrote final batch of 768 lines to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L122] 2025-05-25T08:18:03+0530: Finished writing all lines from output\tmp_52132.txt to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L172] 2025-05-25T08:18:03+0530: Write to influxdb took: 550.324964 seconds | influx_writer.py
[INFO   | influx_writer           | L178] 2025-05-25T08:18:03+0530: Renaming file output\tmp_52132.txt to output\date_09_01_2024_Range1.txt | influx_writer.py
[INFO   | influx_writer           | L184] 2025-05-25T08:18:06+0530: Gzipped points file to output\date_09_01_2024_Range1.txt.gz | influx_writer.py
[INFO   | run_tracker           | L56] 2025-05-25T08:18:06+0530: Resolved absolute DB path: E:\Personal\MarketResearch\EvonithSteel\BlastFurnaceProject\PythonBlastFurnace\dailydatafeed\db\run_metadata.db | run_tracker.py
